5.2,0.0017677,0.16999
5.2,0.0017758,0.17058
5.2,0.0017838,0.17125
5.2,0.0017919,0.17198
5.2,0.0018,0.17277
5.2061,0.001,0.44111
5.2061,0.0010081,0.43544
5.2061,0.0010162,0.42983
5.2061,0.0010242,0.42426
5.2061,0.0010323,0.41876
5.2061,0.0010404,0.4133
5.2061,0.0010485,0.4079
5.2061,0.0010566,0.40256
5.2061,0.0010646,0.39726
5.2061,0.0010727,0.39202
5.2061,0.0010808,0.38684
5.2061,0.0010889,0.3817
5.2061,0.001097,0.37662
5.2061,0.0011051,0.37158
5.2061,0.0011131,0.3666
5.2061,0.0011212,0.36168
5.2061,0.0011293,0.3568
5.2061,0.0011374,0.35197
5.2061,0.0011455,0.3472
5.2061,0.0011535,0.34248
5.2061,0.0011616,0.3378
5.2061,0.0011697,0.33318
5.2061,0.0011778,0.32862
5.2061,0.0011859,0.3241
5.2061,0.0011939,0.31963
5.2061,0.001202,0.31522
5.2061,0.0012101,0.31086
5.2061,0.0012182,0.30655
5.2061,0.0012263,0.30229
5.2061,0.0012343,0.29808
5.2061,0.0012424,0.29393
5.2061,0.0012505,0.28983
5.2061,0.0012586,0.28579
5.2061,0.0012667,0.28179
5.2061,0.0012747,0.27785
5.2061,0.0012828,0.27397
5.2061,0.0012909,0.27014
5.2061,0.001299,0.26637
5.2061,0.0013071,0.26265
5.2061,0.0013152,0.25899
5.2061,0.0013232,0.25539
5.2061,0.0013313,0.25184
5.2061,0.0013394,0.24836
5.2061,0.0013475,0.24493
5.2061,0.0013556,0.24156
5.2061,0.0013636,0.23825
5.2061,0.0013717,0.23501
5.2061,0.0013798,0.23182
5.2061,0.0013879,0.2287
5.2061,0.001396,0.22564
5.2061,0.001404,0.22265
5.2061,0.0014121,0.21973
5.2061,0.0014202,0.21687
5.2061,0.0014283,0.21407
5.2061,0.0014364,0.21135
5.2061,0.0014444,0.2087
5.2061,0.0014525,0.20611
5.2061,0.0014606,0.2036
5.2061,0.0014687,0.20116
5.2061,0.0014768,0.1988
5.2061,0.0014848,0.19651
5.2061,0.0014929,0.19429
5.2061,0.001501,0.19216
5.2061,0.0015091,0.1901
5.2061,0.0015172,0.18812
5.2061,0.0015253,0.18622
5.2061,0.0015333,0.1844
5.2061,0.0015414,0.18266
5.2061,0.0015495,0.181
5.2061,0.0015576,0.17943
5.2061,0.0015657,0.17794
5.2061,0.0015737,0.17654
5.2061,0.0015818,0.17522
5.2061,0.0015899,0.17399
5.2061,0.001598,0.17285
5.2061,0.0016061,0.17179
5.2061,0.0016141,0.17081
5.2061,0.0016222,0.16993
5.2061,0.0016303,0.16913
5.2061,0.0016384,0.16842
5.2061,0.0016465,0.16779
5.2061,0.0016545,0.16725
5.2061,0.0016626,0.1668
5.2061,0.0016707,0.16643
5.2061,0.0016788,0.16615
5.2061,0.0016869,0.16594
5.2061,0.0016949,0.16583
5.2061,0.001703,0.16579
5.2061,0.0017111,0.16584
5.2061,0.0017192,0.16596
5.2061,0.0017273,0.16616
5.2061,0.0017354,0.16644
5.2061,0.0017434,0.1668
5.2061,0.0017515,0.16722
5.2061,0.0017596,0.16773
5.2061,0.0017677,0.1683
5.2061,0.0017758,0.16894
5.2061,0.0017838,0.16964
5.2061,0.0017919,0.17041
5.2061,0.0018,0.17125
5.2121,0.001,0.43897
5.2121,0.0010081,0.43329
5.2121,0.0010162,0.42766
5.2121,0.0010242,0.42209
5.2121,0.0010323,0.41658
5.2121,0.0010404,0.41111
5.2121,0.0010485,0.4057
5.2121,0.0010566,0.40035
5.2121,0.0010646,0.39505
5.2121,0.0010727,0.38979
5.2121,0.0010808,0.3846
5.2121,0.0010889,0.37945
5.2121,0.001097,0.37436
5.2121,0.0011051,0.36932
5.2121,0.0011131,0.36433
5.2121,0.0011212,0.35939
5.2121,0.0011293,0.3545
5.2121,0.0011374,0.34967
5.2121,0.0011455,0.34488
5.2121,0.0011535,0.34015
5.2121,0.0011616,0.33547
5.2121,0.0011697,0.33084
5.2121,0.0011778,0.32626
5.2121,0.0011859,0.32174
5.2121,0.0011939,0.31726
5.2121,0.001202,0.31284
5.2121,0.0012101,0.30847
5.2121,0.0012182,0.30415
5.2121,0.0012263,0.29988
5.2121,0.0012343,0.29567
5.2121,0.0012424,0.29151
5.2121,0.0012505,0.2874
5.2121,0.0012586,0.28334
5.2121,0.0012667,0.27934
5.2121,0.0012747,0.2754
5.2121,0.0012828,0.2715
5.2121,0.0012909,0.26767
5.2121,0.001299,0.26389
5.2121,0.0013071,0.26016
5.2121,0.0013152,0.2565
5.2121,0.0013232,0.25289
5.2121,0.0013313,0.24933
5.2121,0.0013394,0.24584
5.2121,0.0013475,0.24241
5.2121,0.0013556,0.23903
5.2121,0.0013636,0.23572
5.2121,0.0013717,0.23247
5.2121,0.0013798,0.22928
5.2121,0.0013879,0.22616
5.2121,0.001396,0.2231
5.2121,0.001404,0.2201
5.2121,0.0014121,0.21717
5.2121,0.0014202,0.21431
5.2121,0.0014283,0.21152
5.2121,0.0014364,0.2088
5.2121,0.0014444,0.20614
5.2121,0.0014525,0.20356
5.2121,0.0014606,0.20106
5.2121,0.0014687,0.19862
5.2121,0.0014768,0.19626
5.2121,0.0014848,0.19398
5.2121,0.0014929,0.19177
5.2121,0.001501,0.18964
5.2121,0.0015091,0.18759
5.2121,0.0015172,0.18562
5.2121,0.0015253,0.18373
5.2121,0.0015333,0.18192
5.2121,0.0015414,0.1802
5.2121,0.0015495,0.17856
5.2121,0.0015576,0.177
5.2121,0.0015657,0.17553
5.2121,0.0015737,0.17415
5.2121,0.0015818,0.17285
5.2121,0.0015899,0.17164
5.2121,0.001598,0.17052
5.2121,0.0016061,0.16949
5.2121,0.0016141,0.16854
5.2121,0.0016222,0.16768
5.2121,0.0016303,0.16691
5.2121,0.0016384,0.16623
5.2121,0.0016465,0.16564
5.2121,0.0016545,0.16513
5.2121,0.0016626,0.16471
5.2121,0.0016707,0.16438
5.2121,0.0016788,0.16413
5.2121,0.0016869,0.16396
5.2121,0.0016949,0.16388
5.2121,0.001703,0.16389
5.2121,0.0017111,0.16397
5.2121,0.0017192,0.16414
5.2121,0.0017273,0.16438
5.2121,0.0017354,0.1647
5.2121,0.0017434,0.1651
5.2121,0.0017515,0.16557
5.2121,0.0017596,0.16612
5.2121,0.0017677,0.16673
5.2121,0.0017758,0.16741
5.2121,0.0017838,0.16816
5.2121,0.0017919,0.16898
5.2121,0.0018,0.16986
5.2182,0.001,0.43687
5.2182,0.0010081,0.43118
5.2182,0.0010162,0.42554
5.2182,0.0010242,0.41996
5.2182,0.0010323,0.41444
5.2182,0.0010404,0.40897
5.2182,0.0010485,0.40355
5.2182,0.0010566,0.39818
5.2182,0.0010646,0.39287
5.2182,0.0010727,0.38761
5.2182,0.0010808,0.3824
5.2182,0.0010889,0.37725
5.2182,0.001097,0.37215
5.2182,0.0011051,0.3671
5.2182,0.0011131,0.3621
5.2182,0.0011212,0.35715
5.2182,0.0011293,0.35226
5.2182,0.0011374,0.34741
5.2182,0.0011455,0.34262
5.2182,0.0011535,0.33788
5.2182,0.0011616,0.33319
5.2182,0.0011697,0.32855
5.2182,0.0011778,0.32396
5.2182,0.0011859,0.31943
5.2182,0.0011939,0.31495
5.2182,0.001202,0.31051
5.2182,0.0012101,0.30613
5.2182,0.0012182,0.30181
5.2182,0.0012263,0.29753
5.2182,0.0012343,0.29331
5.2182,0.0012424,0.28914
5.2182,0.0012505,0.28502
5.2182,0.0012586,0.28096
5.2182,0.0012667,0.27695
5.2182,0.0012747,0.273
5.2182,0.0012828,0.2691
5.2182,0.0012909,0.26526
5.2182,0.001299,0.26147
5.2182,0.0013071,0.25774
5.2182,0.0013152,0.25406
5.2182,0.0013232,0.25045
5.2182,0.0013313,0.24689
5.2182,0.0013394,0.24339
5.2182,0.0013475,0.23995
5.2182,0.0013556,0.23658
5.2182,0.0013636,0.23326
5.2182,0.0013717,0.23001
5.2182,0.0013798,0.22681
5.2182,0.0013879,0.22369
5.2182,0.001396,0.22063
5.2182,0.001404,0.21763
5.2182,0.0014121,0.2147
5.2182,0.0014202,0.21184
5.2182,0.0014283,0.20905
5.2182,0.0014364,0.20633
5.2182,0.0014444,0.20368
5.2182,0.0014525,0.2011
5.2182,0.0014606,0.19859
5.2182,0.0014687,0.19616
5.2182,0.0014768,0.19381
5.2182,0.0014848,0.19153
5.2182,0.0014929,0.18933
5.2182,0.001501,0.18721
5.2182,0.0015091,0.18517
5.2182,0.0015172,0.18321
5.2182,0.0015253,0.18134
5.2182,0.0015333,0.17955
5.2182,0.0015414,0.17784
5.2182,0.0015495,0.17621
5.2182,0.0015576,0.17468
5.2182,0.0015657,0.17323
5.2182,0.0015737,0.17186
5.2182,0.0015818,0.17059
5.2182,0.0015899,0.1694
5.2182,0.001598,0.1683
5.2182,0.0016061,0.16729
5.2182,0.0016141,0.16638
5.2182,0.0016222,0.16555
5.2182,0.0016303,0.16481
5.2182,0.0016384,0.16416
5.2182,0.0016465,0.1636
5.2182,0.0016545,0.16312
5.2182,0.0016626,0.16274
5.2182,0.0016707,0.16244
5.2182,0.0016788,0.16223
5.2182,0.0016869,0.16211
5.2182,0.0016949,0.16207
5.2182,0.001703,0.16211
5.2182,0.0017111,0.16223
5.2182,0.0017192,0.16244
5.2182,0.0017273,0.16273
5.2182,0.0017354,0.16309
5.2182,0.0017434,0.16353
5.2182,0.0017515,0.16405
5.2182,0.0017596,0.16463
5.2182,0.0017677,0.16529
5.2182,0.0017758,0.16602
5.2182,0.0017838,0.16682
5.2182,0.0017919,0.16768
5.2182,0.0018,0.1686
5.2242,0.001,0.4348
5.2242,0.0010081,0.42911
5.2242,0.0010162,0.42346
5.2242,0.0010242,0.41787
5.2242,0.0010323,0.41234
5.2242,0.0010404,0.40686
5.2242,0.0010485,0.40143
5.2242,0.0010566,0.39606
5.2242,0.0010646,0.39074
5.2242,0.0010727,0.38547
5.2242,0.0010808,0.38026
5.2242,0.0010889,0.37509
5.2242,0.001097,0.36998
5.2242,0.0011051,0.36493
5.2242,0.0011131,0.35992
5.2242,0.0011212,0.35496
5.2242,0.0011293,0.35006
5.2242,0.0011374,0.34521
5.2242,0.0011455,0.34041
5.2242,0.0011535,0.33566
5.2242,0.0011616,0.33096
5.2242,0.0011697,0.32631
5.2242,0.0011778,0.32172
5.2242,0.0011859,0.31717
5.2242,0.0011939,0.31268
5.2242,0.001202,0.30824
5.2242,0.0012101,0.30386
5.2242,0.0012182,0.29952
5.2242,0.0012263,0.29524
5.2242,0.0012343,0.29101
5.2242,0.0012424,0.28683
5.2242,0.0012505,0.28271
5.2242,0.0012586,0.27864
5.2242,0.0012667,0.27463
5.2242,0.0012747,0.27066
5.2242,0.0012828,0.26676
5.2242,0.0012909,0.26291
5.2242,0.001299,0.25912
5.2242,0.0013071,0.25538
5.2242,0.0013152,0.2517
5.2242,0.0013232,0.24808
5.2242,0.0013313,0.24452
5.2242,0.0013394,0.24102
5.2242,0.0013475,0.23757
5.2242,0.0013556,0.23419
5.2242,0.0013636,0.23087
5.2242,0.0013717,0.22762
5.2242,0.0013798,0.22442
5.2242,0.0013879,0.22129
5.2242,0.001396,0.21823
5.2242,0.001404,0.21524
5.2242,0.0014121,0.21231
5.2242,0.0014202,0.20945
5.2242,0.0014283,0.20666
5.2242,0.0014364,0.20394
5.2242,0.0014444,0.20129
5.2242,0.0014525,0.19872
5.2242,0.0014606,0.19622
5.2242,0.0014687,0.1938
5.2242,0.0014768,0.19145
5.2242,0.0014848,0.18918
5.2242,0.0014929,0.18699
5.2242,0.001501,0.18488
5.2242,0.0015091,0.18285
5.2242,0.0015172,0.18091
5.2242,0.0015253,0.17904
5.2242,0.0015333,0.17727
5.2242,0.0015414,0.17558
5.2242,0.0015495,0.17397
5.2242,0.0015576,0.17245
5.2242,0.0015657,0.17102
5.2242,0.0015737,0.16968
5.2242,0.0015818,0.16843
5.2242,0.0015899,0.16727
5.2242,0.001598,0.1662
5.2242,0.0016061,0.16522
5.2242,0.0016141,0.16433
5.2242,0.0016222,0.16353
5.2242,0.0016303,0.16282
5.2242,0.0016384,0.1622
5.2242,0.0016465,0.16168
5.2242,0.0016545,0.16124
5.2242,0.0016626,0.16089
5.2242,0.0016707,0.16063
5.2242,0.0016788,0.16046
5.2242,0.0016869,0.16037
5.2242,0.0016949,0.16037
5.2242,0.001703,0.16046
5.2242,0.0017111,0.16063
5.2242,0.0017192,0.16087
5.2242,0.0017273,0.1612
5.2242,0.0017354,0.16161
5.2242,0.0017434,0.16209
5.2242,0.0017515,0.16265
5.2242,0.0017596,0.16329
5.2242,0.0017677,0.16399
5.2242,0.0017758,0.16476
5.2242,0.0017838,0.1656
5.2242,0.0017919,0.1665
5.2242,0.0018,0.16747
5.2303,0.001,0.43278
5.2303,0.0010081,0.42708
5.2303,0.0010162,0.42143
5.2303,0.0010242,0.41583
5.2303,0.0010323,0.41029
5.2303,0.0010404,0.4048
5.2303,0.0010485,0.39936
5.2303,0.0010566,0.39398
5.2303,0.0010646,0.38866
5.2303,0.0010727,0.38338
5.2303,0.0010808,0.37816
5.2303,0.0010889,0.37299
5.2303,0.001097,0.36787
5.2303,0.0011051,0.3628
5.2303,0.0011131,0.35779
5.2303,0.0011212,0.35282
5.2303,0.0011293,0.34791
5.2303,0.0011374,0.34305
5.2303,0.0011455,0.33824
5.2303,0.0011535,0.33349
5.2303,0.0011616,0.32878
5.2303,0.0011697,0.32413
5.2303,0.0011778,0.31953
5.2303,0.0011859,0.31498
5.2303,0.0011939,0.31048
5.2303,0.001202,0.30603
5.2303,0.0012101,0.30164
5.2303,0.0012182,0.2973
5.2303,0.0012263,0.29301
5.2303,0.0012343,0.28877
5.2303,0.0012424,0.28459
5.2303,0.0012505,0.28046
5.2303,0.0012586,0.27638
5.2303,0.0012667,0.27236
5.2303,0.0012747,0.2684
5.2303,0.0012828,0.26448
5.2303,0.0012909,0.26063
5.2303,0.001299,0.25683
5.2303,0.0013071,0.25309
5.2303,0.0013152,0.24941
5.2303,0.0013232,0.24578
5.2303,0.0013313,0.24222
5.2303,0.0013394,0.23871
5.2303,0.0013475,0.23527
5.2303,0.0013556,0.23188
5.2303,0.0013636,0.22856
5.2303,0.0013717,0.2253
5.2303,0.0013798,0.22211
5.2303,0.0013879,0.21898
5.2303,0.001396,0.21592
5.2303,0.001404,0.21292
5.2303,0.0014121,0.21
5.2303,0.0014202,0.20714
5.2303,0.0014283,0.20435
5.2303,0.0014364,0.20164
5.2303,0.0014444,0.199
5.2303,0.0014525,0.19643
5.2303,0.0014606,0.19394
5.2303,0.0014687,0.19152
5.2303,0.0014768,0.18918
5.2303,0.0014848,0.18692
5.2303,0.0014929,0.18474
5.2303,0.001501,0.18265
5.2303,0.0015091,0.18063
5.2303,0.0015172,0.1787
5.2303,0.0015253,0.17685
5.2303,0.0015333,0.17509
5.2303,0.0015414,0.17342
5.2303,0.0015495,0.17183
5.2303,0.0015576,0.17034
5.2303,0.0015657,0.16893
5.2303,0.0015737,0.16761
5.2303,0.0015818,0.16639
5.2303,0.0015899,0.16525
5.2303,0.001598,0.16421
5.2303,0.0016061,0.16326
5.2303,0.0016141,0.1624
5.2303,0.0016222,0.16163
5.2303,0.0016303,0.16095
5.2303,0.0016384,0.16037
5.2303,0.0016465,0.15988
5.2303,0.0016545,0.15948
5.2303,0.0016626,0.15917
5.2303,0.0016707,0.15895
5.2303,0.0016788,0.15882
5.2303,0.0016869,0.15877
5.2303,0.0016949,0.15881
5.2303,0.001703,0.15894
5.2303,0.0017111,0.15915
5.2303,0.0017192,0.15944
5.2303,0.0017273,0.15981
5.2303,0.0017354,0.16026
5.2303,0.0017434,0.16079
5.2303,0.0017515,0.1614
5.2303,0.0017596,0.16207
5.2303,0.0017677,0.16282
5.2303,0.0017758,0.16364
5.2303,0.0017838,0.16452
5.2303,0.0017919,0.16547
5.2303,0.0018,0.16648
5.2364,0.001,0.4308
5.2364,0.0010081,0.42509
5.2364,0.0010162,0.41943
5.2364,0.0010242,0.41383
5.2364,0.0010323,0.40828
5.2364,0.0010404,0.40278
5.2364,0.0010485,0.39734
5.2364,0.0010566,0.39195
5.2364,0.0010646,0.38662
5.2364,0.0010727,0.38133
5.2364,0.0010808,0.3761
5.2364,0.0010889,0.37093
5.2364,0.001097,0.3658
5.2364,0.0011051,0.36073
5.2364,0.0011131,0.35571
5.2364,0.0011212,0.35074
5.2364,0.0011293,0.34582
5.2364,0.0011374,0.34095
5.2364,0.0011455,0.33614
5.2364,0.0011535,0.33137
5.2364,0.0011616,0.32666
5.2364,0.0011697,0.322
5.2364,0.0011778,0.31739
5.2364,0.0011859,0.31283
5.2364,0.0011939,0.30833
5.2364,0.001202,0.30388
5.2364,0.0012101,0.29948
5.2364,0.0012182,0.29513
5.2364,0.0012263,0.29083
5.2364,0.0012343,0.28659
5.2364,0.0012424,0.2824
5.2364,0.0012505,0.27827
5.2364,0.0012586,0.27419
5.2364,0.0012667,0.27016
5.2364,0.0012747,0.26619
5.2364,0.0012828,0.26228
5.2364,0.0012909,0.25842
5.2364,0.001299,0.25462
5.2364,0.0013071,0.25087
5.2364,0.0013152,0.24719
5.2364,0.0013232,0.24356
5.2364,0.0013313,0.23999
5.2364,0.0013394,0.23648
5.2364,0.0013475,0.23303
5.2364,0.0013556,0.22965
5.2364,0.0013636,0.22633
5.2364,0.0013717,0.22307
5.2364,0.0013798,0.21988
5.2364,0.0013879,0.21675
5.2364,0.001396,0.21369
5.2364,0.001404,0.21069
5.2364,0.0014121,0.20777
5.2364,0.0014202,0.20492
5.2364,0.0014283,0.20214
5.2364,0.0014364,0.19943
5.2364,0.0014444,0.19679
5.2364,0.0014525,0.19423
5.2364,0.0014606,0.19175
5.2364,0.0014687,0.18934
5.2364,0.0014768,0.18701
5.2364,0.0014848,0.18476
5.2364,0.0014929,0.1826
5.2364,0.001501,0.18051
5.2364,0.0015091,0.17851
5.2364,0.0015172,0.1766
5.2364,0.0015253,0.17477
5.2364,0.0015333,0.17303
5.2364,0.0015414,0.17137
5.2364,0.0015495,0.16981
5.2364,0.0015576,0.16833
5.2364,0.0015657,0.16695
5.2364,0.0015737,0.16566
5.2364,0.0015818,0.16446
5.2364,0.0015899,0.16335
5.2364,0.001598,0.16234
5.2364,0.0016061,0.16142
5.2364,0.0016141,0.16059
5.2364,0.0016222,0.15986
5.2364,0.0016303,0.15922
5.2364,0.0016384,0.15867
5.2364,0.0016465,0.15821
5.2364,0.0016545,0.15785
5.2364,0.0016626,0.15758
5.2364,0.0016707,0.1574
5.2364,0.0016788,0.15731
5.2364,0.0016869,0.1573
5.2364,0.0016949,0.15739
5.2364,0.001703,0.15756
5.2364,0.0017111,0.15781
5.2364,0.0017192,0.15814
5.2364,0.0017273,0.15856
5.2364,0.0017354,0.15906
5.2364,0.0017434,0.15963
5.2364,0.0017515,0.16028
5.2364,0.0017596,0.161
5.2364,0.0017677,0.16179
5.2364,0.0017758,0.16265
5.2364,0.0017838,0.16358
5.2364,0.0017919,0.16457
5.2364,0.0018,0.16563
5.2424,0.001,0.42886
5.2424,0.0010081,0.42314
5.2424,0.0010162,0.41748
5.2424,0.0010242,0.41187
5.2424,0.0010323,0.40631
5.2424,0.0010404,0.40081
5.2424,0.0010485,0.39536
5.2424,0.0010566,0.38997
5.2424,0.0010646,0.38463
5.2424,0.0010727,0.37934
5.2424,0.0010808,0.3741
5.2424,0.0010889,0.36892
5.2424,0.001097,0.36378
5.2424,0.0011051,0.3587
5.2424,0.0011131,0.35368
5.2424,0.0011212,0.3487
5.2424,0.0011293,0.34378
5.2424,0.0011374,0.3389
5.2424,0.0011455,0.33408
5.2424,0.0011535,0.32931
5.2424,0.0011616,0.32459
5.2424,0.0011697,0.31993
5.2424,0.0011778,0.31531
5.2424,0.0011859,0.31075
5.2424,0.0011939,0.30624
5.2424,0.001202,0.30178
5.2424,0.0012101,0.29738
5.2424,0.0012182,0.29302
5.2424,0.0012263,0.28872
5.2424,0.0012343,0.28448
5.2424,0.0012424,0.28028
5.2424,0.0012505,0.27614
5.2424,0.0012586,0.27206
5.2424,0.0012667,0.26803
5.2424,0.0012747,0.26406
5.2424,0.0012828,0.26014
5.2424,0.0012909,0.25628
5.2424,0.001299,0.25247
5.2424,0.0013071,0.24872
5.2424,0.0013152,0.24504
5.2424,0.0013232,0.24141
5.2424,0.0013313,0.23784
5.2424,0.0013394,0.23433
5.2424,0.0013475,0.23088
5.2424,0.0013556,0.2275
5.2424,0.0013636,0.22417
5.2424,0.0013717,0.22092
5.2424,0.0013798,0.21773
5.2424,0.0013879,0.2146
5.2424,0.001396,0.21154
5.2424,0.001404,0.20855
5.2424,0.0014121,0.20563
5.2424,0.0014202,0.20279
5.2424,0.0014283,0.20001
5.2424,0.0014364,0.19731
5.2424,0.0014444,0.19468
5.2424,0.0014525,0.19213
5.2424,0.0014606,0.18965
5.2424,0.0014687,0.18726
5.2424,0.0014768,0.18494
5.2424,0.0014848,0.18271
5.2424,0.0014929,0.18055
5.2424,0.001501,0.17848
5.2424,0.0015091,0.1765
5.2424,0.0015172,0.1746
5.2424,0.0015253,0.17279
5.2424,0.0015333,0.17107
5.2424,0.0015414,0.16944
5.2424,0.0015495,0.1679
5.2424,0.0015576,0.16645
5.2424,0.0015657,0.16509
5.2424,0.0015737,0.16383
5.2424,0.0015818,0.16265
5.2424,0.0015899,0.16158
5.2424,0.001598,0.16059
5.2424,0.0016061,0.15971
5.2424,0.0016141,0.15891
5.2424,0.0016222,0.15821
5.2424,0.0016303,0.15761
5.2424,0.0016384,0.1571
5.2424,0.0016465,0.15668
5.2424,0.0016545,0.15636
5.2424,0.0016626,0.15613
5.2424,0.0016707,0.15598
5.2424,0.0016788,0.15593
5.2424,0.0016869,0.15597
5.2424,0.0016949,0.1561
5.2424,0.001703,0.15631
5.2424,0.0017111,0.15661
5.2424,0.0017192,0.15699
5.2424,0.0017273,0.15745
5.2424,0.0017354,0.15799
5.2424,0.0017434,0.15861
5.2424,0.0017515,0.1593
5.2424,0.0017596,0.16007
5.2424,0.0017677,0.1609
5.2424,0.0017758,0.16181
5.2424,0.0017838,0.16278
5.2424,0.0017919,0.16382
5.2424,0.0018,0.16492
5.2485,0.001,0.42697
5.2485,0.0010081,0.42124
5.2485,0.0010162,0.41557
5.2485,0.0010242,0.40996
5.2485,0.0010323,0.40439
5.2485,0.0010404,0.39889
5.2485,0.0010485,0.39343
5.2485,0.0010566,0.38803
5.2485,0.0010646,0.38268
5.2485,0.0010727,0.37739
5.2485,0.0010808,0.37215
5.2485,0.0010889,0.36696
5.2485,0.001097,0.36182
5.2485,0.0011051,0.35673
5.2485,0.0011131,0.3517
5.2485,0.0011212,0.34672
5.2485,0.0011293,0.34179
5.2485,0.0011374,0.33691
5.2485,0.0011455,0.33208
5.2485,0.0011535,0.32731
5.2485,0.0011616,0.32258
5.2485,0.0011697,0.31791
5.2485,0.0011778,0.31329
5.2485,0.0011859,0.30873
5.2485,0.0011939,0.30421
5.2485,0.001202,0.29975
5.2485,0.0012101,0.29534
5.2485,0.0012182,0.29098
5.2485,0.0012263,0.28668
5.2485,0.0012343,0.28243
5.2485,0.0012424,0.27823
5.2485,0.0012505,0.27409
5.2485,0.0012586,0.27
5.2485,0.0012667,0.26597
5.2485,0.0012747,0.26199
5.2485,0.0012828,0.25807
5.2485,0.0012909,0.25421
5.2485,0.001299,0.2504
5.2485,0.0013071,0.24665
5.2485,0.0013152,0.24296
5.2485,0.0013232,0.23933
5.2485,0.0013313,0.23576
5.2485,0.0013394,0.23225
5.2485,0.0013475,0.22881
5.2485,0.0013556,0.22542
5.2485,0.0013636,0.2221
5.2485,0.0013717,0.21885
5.2485,0.0013798,0.21566
5.2485,0.0013879,0.21254
5.2485,0.001396,0.20949
5.2485,0.001404,0.2065
5.2485,0.0014121,0.20359
5.2485,0.0014202,0.20075
5.2485,0.0014283,0.19798
5.2485,0.0014364,0.19528
5.2485,0.0014444,0.19267
5.2485,0.0014525,0.19012
5.2485,0.0014606,0.18766
5.2485,0.0014687,0.18528
5.2485,0.0014768,0.18297
5.2485,0.0014848,0.18075
5.2485,0.0014929,0.17862
5.2485,0.001501,0.17657
5.2485,0.0015091,0.1746
5.2485,0.0015172,0.17272
5.2485,0.0015253,0.17093
5.2485,0.0015333,0.16923
5.2485,0.0015414,0.16762
5.2485,0.0015495,0.16611
5.2485,0.0015576,0.16468
5.2485,0.0015657,0.16335
5.2485,0.0015737,0.16212
5.2485,0.0015818,0.16097
5.2485,0.0015899,0.15993
5.2485,0.001598,0.15898
5.2485,0.0016061,0.15812
5.2485,0.0016141,0.15736
5.2485,0.0016222,0.1567
5.2485,0.0016303,0.15613
5.2485,0.0016384,0.15566
5.2485,0.0016465,0.15528
5.2485,0.0016545,0.155
5.2485,0.0016626,0.15481
5.2485,0.0016707,0.15471
5.2485,0.0016788,0.1547
5.2485,0.0016869,0.15478
5.2485,0.0016949,0.15495
5.2485,0.001703,0.15521
